year,state_name,state_code,district_name,district_code,csr_project_name,development_sector,company_name,cin,company_class,company_type,roc,company_category,listing_status,project_outlay_amount_in_lakhs,amount_spent_in_lakhs,log_amount_spent
1/1/2015,Gujarat,24,Not Mentioned,0,Provision Of Hostel Facilities For Trbial Girls Students  Encouraging  Motivating Youth To Reduce,Gender Equality,Navneet Education Limited,L22200MH1984PLC034055,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,17.0,17.0,2.8903717578961645
1/1/2015,Maharashtra,27,Not Mentioned,0,Affordable Housing For Underprevileged Families,Livelihood Enhancement Projects,Navneet Education Limited,L22200MH1984PLC034055,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,Gujarat,24,Not Mentioned,0,Promoting Preventive Healthcare,Health Care,Navneet Education Limited,L22200MH1984PLC034055,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,40.0,40.0,3.713572066704308
1/1/2015,Uttarakhand,5,Uttar Kashi,57,Provision Of Certain Kitchen Items For Indira Amma Bhojnalaya Under Indira Amma Canteen Scheme,Setting Up Homes And Hostels For Women,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2015,Delhi,7,Not Mentioned,0,Proposal Evaluation MidTerm Assessment Impact Assessment By Tiss For Fy   ,Education,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,14.0,14.0,2.70805020110221
1/1/2015,Bihar,10,Not Mentioned,0,Merit Cum Means Scholarship Scheme Preferably For Girls,Education,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,3.0,3.0,1.3862943611198906
1/1/2015,Delhi,7,Not Mentioned,0,MidTerm Assessment Impact Assessment By Soulace Consulting Limited For ,Education,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,4.0,4.0,1.6094379124341003
1/1/2015,Mizoram,15,Not Mentioned,0,Merit Cum Means Scholarship Scheme Preferably For Girls,Education,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,3.0,3.0,1.3862943611198906
1/1/2015,Odisha,21,Not Mentioned,0,Education Scholarship For Tribal Girl Students At Kalinga Institute Of Social Sciences Kiss Bhuba,Education,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,3.0,3.0,1.3862943611198906
1/1/2015,Jharkhand,20,Ranchi,339,Financial Assistance Towards Cost Of Aids And Assistive Devices For Pwds In Ranchi Jharkhand,Education,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,37.0,25.0,3.258096538021482
1/1/2015,Delhi,7,Not Mentioned,0,Administrative Expenses,Livelihood Enhancement Projects,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,24.0,2.0,1.0986122886681096
1/1/2015,Delhi,7,Not Mentioned,0,Construction Of Community And Public Toilets,Sanitation,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,Delhi,7,Not Mentioned,0,Proposal Evaluation For Construction Of BioDigester Toilets In Schools,Sanitation,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,6.0,6.0,1.9459101490553132
1/1/2015,Rajasthan,8,Not Mentioned,0,Construction Of  BioDigester Toilets In Schools,Sanitation,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,Jharkhand,20,Ranchi,339,Skill  Entrepreneurship Development Programs At Ranchi Jharkhand,Vocational Skills,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,12.0,10.0,2.3978952727983707
1/1/2015,Bihar,10,Gaya,196,Skill  Entrepreneurship Development Programs At Gaya Bihar,Vocational Skills,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,12.0,10.0,2.3978952727983707
1/1/2015,Odisha,21,Not Mentioned,0,Skill  Entrepreneurship Development Programs At Bhubaneswar Odisha,Vocational Skills,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,12.0,9.0,2.302585092994046
1/1/2015,Rajasthan,8,Sawai Madhopur,113,Release Of Funds Towards Construction Of  No Dispensaries And  No Dispensary At Sawai Madhopur ,Health Care,Nbcc (india) Limited,L74899DL1960GOI003335,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,11.0,13.0,2.639057329615259
1/1/2015,Punjab,3,Not Mentioned,0,Renewable Energy Project,Environmental Sustainability,Nectar Life Sciences Limited,L24232PB1995PLC016664,Public,Other than Govt. Companies,ROC-CHANDIGARH,Company limited by Shares,Listed,100.0,98.0,4.59511985013459
1/1/2015,All India,0,Not Mentioned,0,Not Mentioned,Prime Minister'S National Relief Fund,Nectar Life Sciences Limited,L24232PB1995PLC016664,Public,Other than Govt. Companies,ROC-CHANDIGARH,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2015,Chandigarh,4,Chandigarh,44,Not Mentioned,Safe Drinking Water,Nectar Life Sciences Limited,L24232PB1995PLC016664,Public,Other than Govt. Companies,ROC-CHANDIGARH,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2015,Punjab,3,Not Mentioned,0,Payment For Senior Citizens,Senior Citizens Welfare,Nectar Life Sciences Limited,L24232PB1995PLC016664,Public,Other than Govt. Companies,ROC-CHANDIGARH,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2015,Punjab,3,Not Mentioned,0,Not Mentioned,Women Empowerment,Nectar Life Sciences Limited,L24232PB1995PLC016664,Public,Other than Govt. Companies,ROC-CHANDIGARH,Company limited by Shares,Listed,21.0,21.0,3.091042453358316
1/1/2015,Haryana,6,Not Mentioned,0,Payment For Gausewa,Animal Welfare,Nectar Life Sciences Limited,L24232PB1995PLC016664,Public,Other than Govt. Companies,ROC-CHANDIGARH,Company limited by Shares,Listed,10.0,10.0,2.3978952727983707
1/1/2015,All India,0,Not Mentioned,0,Not Mentioned,Health Care,Nectar Life Sciences Limited,L24232PB1995PLC016664,Public,Other than Govt. Companies,ROC-CHANDIGARH,Company limited by Shares,Listed,67.0,67.0,4.219507705176107
1/1/2015,Not Mentioned,99,Not Mentioned,0,Not Mentioned,Not Mentioned,Neo Corp International Limited,L24132MH1985PLC223220,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2015,All India,0,Not Mentioned,0,Clean Drinking Water Projects And Water Awareness Programme,Safe Drinking Water,Nestle India Limited,L15202DL1959PLC003786,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,Karnataka,29,Not Mentioned,0,Water Conservation In Agriculture,Conservation Of Natural Resources,Nestle India Limited,L15202DL1959PLC003786,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,65.0,65.0,4.189654742026425
1/1/2015,All India,0,Not Mentioned,0,Educate The Girl Child,Education,Nestle India Limited,L15202DL1959PLC003786,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,Goa,30,Not Mentioned,0,Livelihood Enhancement For Street Food Vendors,Livelihood Enhancement Projects,Nestle India Limited,L15202DL1959PLC003786,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,31.0,31.0,3.4657359027997265
1/1/2015,All India,0,Not Mentioned,0,Relief Efforts,Other Central Government Funds,Nestle India Limited,L15202DL1959PLC003786,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,52.0,52.0,3.970291913552122
1/1/2015,All India,0,Not Mentioned,0,Sanitation Projects,Sanitation,Nestle India Limited,L15202DL1959PLC003786,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,All India,0,Not Mentioned,0,Jagriti,Health Care,Nestle India Limited,L15202DL1959PLC003786,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,All India,0,Not Mentioned,0,Nestle Healthy Kids Programme,Health Care,Nestle India Limited,L15202DL1959PLC003786,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,Maharashtra,27,Not Mentioned,0,Cancer Detection And Treatment,Health Care,Nestle India Limited,L15202DL1959PLC003786,Public,Other than Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,10.0,10.0,2.3978952727983707
1/1/2015,All India,0,Not Mentioned,0,Not Mentioned,Not Mentioned,Neuland Laboratories Ltd.,L85195TG1984PLC004393,Public,Other than Govt. Companies,ROC-HYDERABAD,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2015,Telangana,36,Hyderabad,507,Contribution Towards Procurement Of Speech And Audiology Equipment,Education,Neuland Laboratories Ltd.,L85195TG1984PLC004393,Public,Other than Govt. Companies,ROC-HYDERABAD,Company limited by Shares,Listed,29.0,29.0,3.4011973816621555
1/1/2015,Telangana,36,Hyderabad,507,Contribution Towards Skill Enhancement Programme,Education,Neuland Laboratories Ltd.,L85195TG1984PLC004393,Public,Other than Govt. Companies,ROC-HYDERABAD,Company limited by Shares,Listed,14.0,14.0,2.70805020110221
1/1/2015,Tamil Nadu,33,Not Mentioned,0,Paripradesh  Environs,Environmental Sustainability,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2015,All India,0,Not Mentioned,0,Not Mentioned,Not Mentioned,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,0.0,0.0,0.0
1/1/2015,Tamil Nadu,33,Not Mentioned,0,Rahath Owr Punasthan  Relief And Rehabilitation In Disaster Stricken Areas,Prime Minister'S National Relief Fund,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,100.0,101.0,4.624972813284271
1/1/2015,Tamil Nadu,33,Not Mentioned,0,Jala Paryaptha  Water Resource Augmentation,Prime Minister'S National Relief Fund,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,Rajasthan,8,Not Mentioned,0,Dhora  Roads And Access,Rural Development Projects,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,142.0,122.0,4.812184355372417
1/1/2015,Rajasthan,8,Not Mentioned,0,Samooh Sampatthi  Community Assets,Rural Development Projects,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,50.0,18.0,2.9444389791664403
1/1/2015,Tamil Nadu,33,Cuddalore,570,Pacca Pani  Safe Drinking Water,Safe Drinking Water,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,13.0,13.0,2.639057329615259
1/1/2015,Tamil Nadu,33,Not Mentioned,0,Naveenkaran  Renovation,Art And Culture,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,7.0,7.0,2.0794415416798357
1/1/2015,Tamil Nadu,33,Cuddalore,570,Vaardhat  Socio,Art And Culture,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,7.0,7.0,2.0794415416798357
1/1/2015,Rajasthan,8,Bikaner,93,Urjaa Samrakshan  Energy Conservation,Conservation Of Natural Resources,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2015,Tamil Nadu,33,Cuddalore,570,Kilauna Uthyan  Sports Development,Training To Promote Sports,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,42.0,43.0,3.784189633918261
1/1/2015,All India,0,Not Mentioned,0,Sainik Sahayatha  Contribution To Armed Forces Flag Day Fund,"Armed Forces, Veterans, War Widows/ Dependants",Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2015,Tamil Nadu,33,Cuddalore,570,Vijaya Sopan  Vetripadi  Coaching Classes To Deprived And Under Privileged Students,Education,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,5.0,5.0,1.791759469228055
1/1/2015,Tamil Nadu,33,Cuddalore,570,Phalaprad Bhavishya Vettrikani Kittum  Motivation And Exam Skill Training To High  Higher Second,Education,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,4.0,4.0,1.6094379124341003
1/1/2015,Tamil Nadu,33,Cuddalore,570,Sahayatha  Scholarship To ScStObc Students For Higher Education And Wards To Contract Workman,Education,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,164.0,122.0,4.812184355372417
1/1/2015,All India,0,Not Mentioned,0,Taaleem  Formal Education To Children And Youth,Education,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,Tamil Nadu,33,Cuddalore,570,Praveen Sthree Skill Entrepreneurial Development Training To Women,Women Empowerment,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,20.0,21.0,3.091042453358316
1/1/2015,Rajasthan,8,Bikaner,93,Jeev Hith  Animal Welfare,Animal Welfare,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,6.0,6.0,1.9459101490553132
1/1/2015,Tamil Nadu,33,Not Mentioned,0,Swacchatha Sanitation,Sanitation,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,Tamil Nadu,33,Cuddalore,570,Nipunatha  Skill  Entrepreneurial Development Training  Technical Trades,Vocational Skills,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2015,Tamil Nadu,33,Cuddalore,570,Kousaal Vridhi  Skill  Entrepreneurial Development Training,Vocational Skills,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,21.0,20.0,3.044522437723423
1/1/2015,Tamil Nadu,33,Cuddalore,570,Lagaavat  Appliances To Persons With Disabilities,Special Education,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2015,Tamil Nadu,33,Cuddalore,570,Sneha  Day Care Education And Vocational Training To Special Children,Special Education,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,18.0,18.0,2.9444389791664403
1/1/2015,Tamil Nadu,33,Cuddalore,570,Shravanee  Education To The Hearing And Speech Impaired,Special Education,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,2.0,2.0,1.0986122886681096
1/1/2015,Tamil Nadu,33,Cuddalore,570,Ilaaj Health Care,Health Care,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,Tamil Nadu,33,Cuddalore,570,Swasthiya SamudayNlcArogyaa Camps,Health Care,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,15.0,17.0,2.8903717578961645
1/1/2015,Tamil Nadu,33,Cuddalore,570,Poshak  Nutritious Health Care,Health Care,Neyveli Lignite Corporation Limited,L93090TN1956GOI003507,Public,Govt. Companies,ROC-CHENNAI,Company limited by Shares,Listed,15.0,14.0,2.70805020110221
1/1/2015,Maharashtra,27,Not Mentioned,0,Promoting Gender Equality Empowering Women Setting Up Homes And Hostels For Women And Orphans Set,Setting Up Homes And Hostels For Women,Ngl Fine Chem Limited,L24110MH1981PLC025884,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2015,Maharashtra,27,Not Mentioned,0,Promoting Gender Equality Empowering Women Setting Up Homes And Hostels For Women And Orphans Set,Education,Ngl Fine Chem Limited,L24110MH1981PLC025884,Public,Other than Govt. Companies,ROC-MUMBAI,Company limited by Shares,Listed,1.0,1.0,0.6931471805599453
1/1/2015,All India,0,Not Mentioned,0,Environmental Substainability,Environmental Sustainability,Nhpc Limited,L40101HR1975GOI032564,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,79.0,57.0,4.060443010546419
1/1/2015,Jammu and Kashmir,1,Not Mentioned,0,Women Empowerment  Senior Citizens,Not Mentioned,Nhpc Limited,L40101HR1975GOI032564,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,14.0,1.0,0.6931471805599453
1/1/2015,All India,0,Not Mentioned,0,Health  Sanitation,Not Mentioned,Nhpc Limited,L40101HR1975GOI032564,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,All India,0,Not Mentioned,0,Education  Skill Development,Not Mentioned,Nhpc Limited,L40101HR1975GOI032564,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
1/1/2015,All India,0,Not Mentioned,0,Csr Capacity Building Sports Art  Culture And Other Activities,Not Mentioned,Nhpc Limited,L40101HR1975GOI032564,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,38.0,34.0,3.5553480614894135
1/1/2015,All India,0,Not Mentioned,0,Rural Development,Rural Development Projects,Nhpc Limited,L40101HR1975GOI032564,Public,Govt. Companies,ROC-DELHI,Company limited by Shares,Listed,166.3,122.0,4.812184355372417
